P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,label
4796.0,0.49166,0.000209,0.199541,0.108696,0.857798,0.005004,0.714286,0.003072,0.040963,0.06778,0.0,0.987199,0.391408,0.112654,0.428571,0
614.0,0.47557,0.0,0.131922,0.121118,0.885994,0.0,0.72541,0.0,0.012295,0.027888,0.0,1.0,0.227092,0.034483,0.5,0
6009.0,0.488101,0.008487,0.110002,0.073147,0.742719,0.027126,0.573297,0.002309,0.093113,0.053188,0.00885,0.988457,0.388707,0.013477,0.125,1
53008.0,0.465703,0.048936,0.191103,0.145894,0.702818,0.037957,0.54406,0.003537,0.093823,0.08158,0.040633,0.985675,0.366442,0.060775,0.580087,1
2354.0,0.492778,0.00085,0.139762,0.095477,0.922685,0.0,0.816705,0.00232,0.022042,0.041157,0.0,0.99768,0.092325,0.065217,0.444444,1
1493.0,0.359679,0.0,0.80777,0.451883,0.507033,0.169458,0.430712,0.0,0.033708,0.351942,0.0,0.997503,0.756473,0.005703,0.2,1
1642.0,0.4324,0.045676,0.210719,0.195279,0.814251,0.0,0.607192,0.002766,0.026279,0.095119,0.037344,0.987552,0.349187,0.056931,1.0,0
6500.0,0.477539,0.003077,0.222,0.109246,0.912308,0.011539,0.810822,0.001258,0.014681,0.016502,0.000839,0.994966,0.04868,0.090164,0.333333,1
322.0,0.503106,0.0,0.152174,0.11875,0.813665,0.0,0.62406,0.007519,0.06015,0.403587,0.0,0.962406,0.403587,0.054054,1.0,0
2441.0,0.485866,0.001639,0.06186,0.041434,0.933224,0.0,0.837905,0.003741,0.028678,0.01353,0.001247,0.998753,0.188192,0.034247,0.0,1
234.0,0.474359,0.0,0.252137,0.178862,0.824786,0.0,0.615385,0.0,0.009615,0.12605,0.0,1.0,0.319328,0.074074,0.0,0
832.0,0.475962,0.010817,0.191106,0.06422,0.96875,0.0,0.918216,0.0,0.011152,0.025362,0.0,0.98513,0.01087,0.2,0.0,1
711.0,0.466948,0.43038,0.203938,0.16095,0.873418,0.0,0.725,0.010714,0.028571,0.084967,0.382143,1.0,0.297386,0.103896,0.666667,0
519.0,0.460501,0.001927,0.194605,0.171429,0.853565,0.0,0.671362,0.004695,0.018779,0.108787,0.0,0.99061,0.389121,0.176471,0.75,0
3791.0,0.481931,0.004221,0.127407,0.101833,0.864416,0.003693,0.710207,0.004996,0.055675,0.075858,0.002141,0.990007,0.289578,0.083164,0.458333,1
2165.0,0.460508,0.012009,0.089146,0.066781,0.805543,0.079446,0.706757,0.002703,0.033784,0.033943,0.004054,0.993243,0.365535,0.07483,0.25,1
33181.0,0.468973,0.009192,0.136464,0.111124,0.72213,0.069196,0.597297,0.005227,0.091846,0.067799,0.007169,0.99537,0.435751,0.050428,0.258064,1
6240.0,0.50032,0.001122,0.06266,0.050032,0.928205,0.0,0.834225,0.006806,0.038405,0.038785,0.001458,0.982985,0.207944,0.117949,0.304348,1
3362.0,0.489887,0.028257,0.14069,0.10379,0.807555,0.003272,0.677052,0.006079,0.107143,0.024463,0.020517,0.929331,0.214233,0.090361,0.214286,1
26207.0,0.489831,0.004197,0.132026,0.088631,0.947533,0.009883,0.88524,0.000824,0.012123,0.011863,0.00259,0.983522,0.051756,0.115607,0.378378,1
963.0,0.442368,0.001038,0.234683,0.165736,0.80893,0.036345,0.655696,0.005063,0.025317,0.061758,0.0,1.0,0.365796,0.138298,0.888889,0
6569.0,0.462019,0.097275,0.146598,0.134692,0.869995,0.0,0.721256,0.003782,0.033661,0.055039,0.071483,0.994327,0.410293,0.085213,0.130435,0
1072.0,0.438433,0.998134,0.083022,0.086379,0.954291,0.0,0.850848,0.0,0.016949,0.066456,0.99661,0.989831,0.332279,0.209302,0.5,0
1040.0,0.455769,0.072115,0.290385,0.233216,0.772115,0.089423,0.674817,0.007335,0.017115,0.122318,0.06846,0.99022,0.364807,0.069307,0.75,0
37.0,0.513513,0.0,0.162162,0.111111,0.837838,0.0,0.733333,0.0,0.133333,0.0,0.0,1.0,0.266667,0.0,0.0,0
10405.0,0.47506,0.077463,0.182508,0.143537,0.835079,0.011917,0.658148,0.006073,0.045294,0.044718,0.060223,0.93497,0.336959,0.087885,0.375,1
1557.0,0.463712,0.0,0.279383,0.19521,0.787412,0.032755,0.599106,0.0,0.016393,0.129702,0.0,1.0,0.36965,0.09596,0.571429,0
1022.0,0.462818,0.0,0.124266,0.138434,0.911937,0.0,0.780749,0.0,0.018717,0.085575,0.0,1.0,0.300734,0.082192,0.5,0
94.0,0.521277,0.553192,0.202128,0.111111,0.882979,0.0,0.65625,0.0,0.0,0.288889,0.5,1.0,0.288889,0.0,0.0,0
235.0,0.468085,0.0,0.195745,0.136,0.8,0.0,0.564356,0.0,0.029703,0.04717,0.0,0.990099,0.45283,0.04,1.0,1
243.0,0.497942,0.0,0.160494,0.090164,0.930041,0.0,0.802469,0.0,0.012346,0.147368,0.0,0.555556,0.389474,0.166667,0.0,0
1570.0,0.52293,0.065605,0.055414,0.050734,0.941401,0.0,0.873016,0.003968,0.043651,0.071823,0.053571,0.984127,0.060774,0.136364,0.033333,1
6893.0,0.484259,0.146526,0.048455,0.050633,0.927027,0.001741,0.831973,0.003868,0.030511,0.063582,0.127632,0.985819,0.125151,0.192399,0.39785,1
19360.0,0.451395,0.002893,0.465083,0.237642,0.78905,0.0,0.627303,0.001527,0.036649,0.192188,0.002138,0.98646,0.373931,0.059299,0.483696,0
4478.0,0.503796,0.002903,0.096695,0.054906,0.88343,0.0,0.75908,0.004843,0.064165,0.045638,0.001211,0.995763,0.255921,0.04703,0.066667,0
528.0,0.475379,0.005682,0.142046,0.119134,0.863636,0.0,0.714286,0.019704,0.049261,0.113537,0.009852,0.995074,0.283843,0.133333,0.666667,0
3906.0,0.491552,0.009473,0.116744,0.055891,0.879416,0.001792,0.760082,0.005468,0.065619,0.051232,0.006835,0.985646,0.172503,0.112637,0.181818,1
1887.0,0.54955,0.039216,0.163222,0.191765,0.680445,0.205617,0.68147,0.001531,0.009188,0.103022,0.001531,0.995406,0.370879,0.058824,0.583333,0
10836.0,0.473514,0.055925,0.101883,0.105697,0.793466,0.015504,0.633649,0.005047,0.058885,0.061945,0.056151,0.990747,0.562044,0.034991,0.333333,1
669.0,0.433483,0.745889,0.155456,0.116095,0.90284,0.0,0.747863,0.008547,0.012821,0.1,0.679487,1.0,0.226923,0.225352,0.666667,0
3559.0,0.448722,0.005901,0.285754,0.155454,0.812026,0.038775,0.696721,0.000683,0.05123,0.391015,0.004098,0.993169,0.182612,0.109375,0.64,1
524.0,0.480916,0.0,0.282443,0.165441,0.847328,0.0,0.671171,0.004505,0.018018,0.21831,0.0,0.990991,0.348592,0.084746,0.8,0
271.0,0.501845,0.00738,0.081181,0.074074,0.907749,0.0,0.777778,0.0,0.030303,0.091743,0.010101,1.0,0.247706,0.333333,0.5,0
736.0,0.449728,0.001359,0.230978,0.167901,0.808424,0.029891,0.627832,0.0,0.012945,0.153425,0.003236,1.0,0.432877,0.089888,1.0,0
217.0,0.502304,0.0,0.285714,0.231482,0.829493,0.0,0.673469,0.010204,0.030612,0.140351,0.0,1.0,0.342105,0.111111,1.0,0
4549.0,0.472851,0.004616,0.173665,0.123436,0.87162,0.0,0.710006,0.002827,0.033352,0.025881,0.005088,0.997174,0.23293,0.015837,0.533333,1
1148.0,0.488676,0.0,0.133275,0.115843,0.861498,0.008711,0.721578,0.009281,0.048724,0.073118,0.0,0.99768,0.236559,0.036364,0.6,1
4793.0,0.480075,0.0,0.187148,0.133628,0.847903,0.010432,0.67888,0.003053,0.017303,0.082205,0.0,0.998982,0.19617,0.048495,0.709677,0
691.0,0.494935,0.0,0.099855,0.091691,0.930536,0.0,0.818565,0.004219,0.012658,0.016598,0.0,1.0,0.174274,0.175,0.0,1
53223.0,0.482649,0.006106,0.153975,0.115635,0.856547,0.021194,0.723312,0.001451,0.04032,0.025306,0.003652,0.95918,0.248233,0.065594,0.410526,1
4679.0,0.506946,0.416542,0.088908,0.088427,0.59393,0.326352,0.729441,0.004112,0.028783,0.022508,0.375822,0.995066,0.319936,0.084011,0.5,1
288091.0,0.49106,0.018543,0.123964,0.074648,0.841384,0.00831,0.688892,0.005312,0.071489,0.232117,0.018496,0.920362,0.497637,0.0929,0.352899,1
6695.0,0.545482,0.000896,0.04466,0.037792,0.674384,0.024645,0.545152,0.002591,0.200592,0.494481,0.00074,0.981125,0.578672,0.039714,0.155556,1
1006.0,0.482107,0.000994,0.112326,0.09405,0.898608,0.0,0.763587,0.002717,0.035326,0.046632,0.0,0.98913,0.235751,0.117021,0.666667,1
382.0,0.492147,0.018325,0.196335,0.139175,0.895288,0.0,0.732394,0.007042,0.007042,0.118012,0.014085,1.0,0.15528,0.363636,1.0,0
4206.0,0.524964,0.009035,0.195197,0.091091,0.762958,0.046838,0.664071,0.005006,0.091213,0.26702,0.002225,0.965517,0.587852,0.062189,0.384615,1
31282.0,0.483537,0.006553,0.103126,0.065363,0.855636,0.003516,0.690403,0.005123,0.053791,0.05143,0.006318,0.963456,0.393861,0.057099,0.385135,1
143485.0,0.458654,0.392571,0.141694,0.123631,0.755368,0.0505,0.605301,0.003305,0.056293,0.087032,0.35069,0.993141,0.402219,0.061322,0.53913,0
3212.0,0.458593,0.0,0.216065,0.183439,0.816625,0.018057,0.65,0.001449,0.027536,0.059946,0.0,0.99058,0.335831,0.08371,0.535714,0
982.0,0.505092,0.002037,0.125255,0.057613,0.935845,0.0,0.844311,0.002994,0.020958,0.020528,0.002994,0.988024,0.038123,0.074074,0.0,1
600.0,0.505,0.0,0.076667,0.084175,0.898333,0.0,0.743719,0.0,0.020101,0.038647,0.0,0.98995,0.280193,0.27907,1.0,0
340.0,0.494118,0.0,0.079412,0.023256,0.947059,0.0,0.886957,0.008696,0.026087,0.025424,0.0,0.982609,0.076271,0.090909,1.0,1
632.0,0.458861,0.001582,0.202532,0.128655,0.882911,0.0,0.743396,0.003774,0.015094,0.122517,0.0,0.992453,0.311258,0.069444,0.714286,0
1149.0,0.507398,0.003481,0.18886,0.04947,0.908616,0.0,0.793258,0.004494,0.024719,0.193841,0.004494,0.950562,0.298913,0.135593,0.476191,0
1002.0,0.506986,0.0,0.140719,0.072875,0.892216,0.0,0.748705,0.0,0.023316,0.058537,0.0,0.994819,0.212195,0.025974,0.0,0
10038.0,0.468619,0.12891,0.199143,0.144544,0.885635,0.0,0.725103,0.00077,0.015144,0.055515,0.121663,0.938655,0.257697,0.103255,0.7,0
13951.0,0.501541,0.008387,0.032256,0.013374,0.951545,0.001147,0.894229,0.003593,0.031215,0.030481,0.008309,0.986301,0.038319,0.149466,0.036364,1
2121.0,0.442716,0.002357,0.515794,0.286802,0.68694,0.025931,0.540765,0.0,0.043261,0.419043,0.0,0.986689,0.446109,0.007732,0.459677,1
13192.0,0.48393,0.085961,0.177077,0.132344,0.765691,0.016374,0.604494,0.005528,0.088088,0.079751,0.058666,0.956847,0.361995,0.090078,0.306122,1
1280.0,0.50625,0.003125,0.11875,0.047468,0.935938,0.0,0.86,0.0,0.022,0.105546,0.002,0.998,0.057245,0.137931,0.363636,1
57985.0,0.491248,0.038458,0.076503,0.058814,0.905458,0.000862,0.796355,0.004061,0.047865,0.08047,0.033603,0.941353,0.215845,0.081757,0.375451,1
41784.0,0.501077,0.020678,0.044874,0.030124,0.935813,0.000239,0.825295,0.004085,0.026159,0.054375,0.026316,0.94509,0.277968,0.117348,0.471204,1
9365.0,0.464923,0.004805,0.160598,0.132309,0.859477,0.030539,0.738144,0.003535,0.030339,0.037153,0.004713,0.996465,0.194838,0.059406,0.583333,1
1273.0,0.483111,0.003142,0.157895,0.120061,0.858602,0.0,0.715128,0.001965,0.062868,0.035985,0.0,0.996071,0.244318,0.069364,0.2,1
214.0,0.495327,0.014019,0.214953,0.203704,0.827103,0.0,0.632653,0.0,0.010204,0.100917,0.030612,1.0,0.33945,0.0,0.0,0
1642.0,0.5,0.0,0.13581,0.0743,0.93849,0.0,0.825137,0.0,0.009108,0.08194,0.0,0.544627,0.346154,0.130769,1.0,0
299.0,0.478261,0.006689,0.187291,0.141026,0.889632,0.0,0.719298,0.0,0.008772,0.245033,0.0,0.973684,0.211921,0.130435,0.6,0
9578.0,0.477448,0.031113,0.15024,0.097702,0.769994,0.003654,0.592134,0.003337,0.07652,0.101328,0.02503,0.961859,0.365467,0.043982,0.5,1
929.0,0.442411,0.0,0.254037,0.183398,0.829925,0.0,0.653302,0.002359,0.021226,0.095949,0.0,1.0,0.351812,0.061225,0.625,0
113313.0,0.477809,0.017924,0.163018,0.102314,0.787941,0.014447,0.633806,0.00617,0.091472,0.042283,0.013411,0.940558,0.376818,0.092217,0.190104,1
4683.0,0.464019,0.001922,0.12492,0.130677,0.855221,0.0694,0.807509,0.008191,0.03413,0.084947,0.002048,0.991126,0.202374,0.102474,0.3,1
6013.0,0.489107,0.051555,0.076002,0.064779,0.843838,0.002328,0.68324,0.000401,0.050521,0.040769,0.044908,0.948276,0.532308,0.027845,0.210526,1
1922.0,0.510406,0.005723,0.006244,0.010627,0.763267,0.0,0.675516,0.0059,0.19469,0.383076,0.004425,0.927729,0.272975,0.122324,0.047619,1
194.0,0.474227,0.0,0.226804,0.196078,0.896907,0.0,0.736842,0.0,0.0,0.182796,0.0,1.0,0.11828,0.071429,0.0,0
1767.0,0.471421,0.216186,0.122807,0.109208,0.919072,0.0,0.792126,0.001575,0.012598,0.060651,0.192126,1.0,0.252959,0.170543,0.833333,0
571.0,0.481611,0.0,0.176883,0.155405,0.873905,0.0,0.709821,0.004464,0.017857,0.085714,0.0,0.995536,0.240816,0.131579,0.5,0
3439.0,0.454783,0.002908,0.224193,0.168533,0.792672,0.017447,0.610425,0.006173,0.042524,0.065385,0.000686,0.997942,0.35,0.070111,0.684211,0
6474.0,0.492586,0.001699,0.0692,0.040487,0.921996,0.0,0.796799,0.00388,0.032978,0.061447,0.00097,0.978662,0.378243,0.119253,0.323529,1
292.0,0.493151,0.0,0.126712,0.121622,0.910959,0.0,0.764151,0.0,0.009434,0.171875,0.0,1.0,0.351563,0.064516,0.75,0
9849.0,0.464616,0.032085,0.166514,0.130855,0.791959,0.042949,0.658357,0.007347,0.061664,0.03641,0.024141,0.950932,0.335019,0.075416,0.578947,1
267.0,0.453184,0.0,0.164794,0.191781,0.850187,0.0,0.648649,0.0,0.009009,0.075,0.0,1.0,0.308333,0.086957,0.666667,0
25.0,0.6,0.0,0.12,0.2,0.72,0.0,0.538462,0.076923,0.076923,0.566667,0.0,1.0,0.533333,0.0,0.0,0
1555.0,0.463023,0.152412,0.163987,0.189222,0.850804,0.023151,0.697124,0.001692,0.018613,0.212,0.138748,0.944162,0.416,0.109375,0.888889,0
7686.0,0.477361,0.157169,0.172001,0.135673,0.822925,0.041894,0.701149,0.006618,0.050157,0.057452,0.150819,0.984326,0.283979,0.055495,0.257143,1
2176.0,0.451746,0.148897,0.1875,0.153395,0.869026,0.0,0.713969,0.006652,0.019956,0.066253,0.144124,0.994457,0.3706,0.078231,0.9,0
8734.0,0.492558,0.025303,0.08381,0.064531,0.909091,0.006984,0.805975,0.003696,0.026794,0.033631,0.021866,0.992609,0.284226,0.087692,0.333333,1
10986.0,0.502549,0.064992,0.058984,0.047027,0.773712,0.0,0.632624,0.004908,0.141856,0.033431,0.060762,0.932227,0.299526,0.092291,0.0,1
9251.0,0.414009,0.001513,0.505567,0.328168,0.620365,0.1255,0.521029,0.001119,0.041611,0.172069,0.000671,0.987696,0.576403,0.01579,0.5,1
1302.0,0.463134,0.62212,0.155914,0.170243,0.84255,0.03533,0.683674,0.0,0.008163,0.104205,0.571429,0.995918,0.308958,0.104396,0.666667,0
2954.0,0.482058,0.005078,0.083615,0.064706,0.908937,0.000677,0.787293,0.002762,0.027624,0.066208,0.002762,0.991713,0.281169,0.079872,0.571429,0
373.0,0.463807,0.0,0.219839,0.16,0.892761,0.0,0.743243,0.0,0.013514,0.08642,0.0,1.0,0.308642,0.090909,0.0,0
1103.0,0.459656,0.00544,0.263826,0.206376,0.792384,0.062557,0.675381,0.002179,0.021787,0.112186,0.002179,0.997821,0.288201,0.061225,0.888889,0
42.0,0.380952,0.0,0.095238,0.038462,0.833333,0.0,0.647059,0.0,0.058824,0.527778,0.0,1.0,0.638889,0.0,0.0,0
1606.0,0.513699,0.003736,0.054172,0.044814,0.931507,0.0,0.826923,0.007692,0.028846,0.051095,0.001923,0.994231,0.175183,0.072727,0.444444,0
653.0,0.464012,0.001531,0.31853,0.271429,0.716692,0.116386,0.577689,0.0,0.007968,0.07037,0.0,1.0,0.266667,0.114754,1.0,0
2046.0,0.504399,0.005865,0.058651,0.058185,0.940372,0.0,0.827688,0.0,0.007364,0.069863,0.005891,0.980854,0.347945,0.232143,0.6,0
404.0,0.514852,0.004951,0.094059,0.122449,0.772277,0.0,0.57485,0.005988,0.101796,0.04023,0.0,1.0,0.425287,0.013889,1.0,1
50975.0,0.480804,0.038176,0.100324,0.071866,0.818852,0.009593,0.689562,0.002758,0.097181,0.028478,0.03447,0.950771,0.229708,0.068773,0.266667,1
3968.0,0.441532,0.000756,0.377268,0.187726,0.814264,0.0,0.650948,0.000513,0.02614,0.146544,0.000513,0.989749,0.290464,0.022152,0.478261,1
6716.0,0.488237,0.008189,0.107207,0.071574,0.924658,0.000745,0.819543,0.000788,0.01576,0.028703,0.00788,0.99606,0.156908,0.048458,0.392857,1
597.0,0.509213,0.0,0.113903,0.105802,0.884422,0.0,0.715596,0.0,0.03211,0.080169,0.0,1.0,0.35443,0.046512,0.6,0
13116.0,0.538274,0.009912,0.098963,0.078435,0.685422,0.088137,0.580453,0.003159,0.097919,0.076052,0.005203,0.9699,0.443949,0.039258,0.410256,1
75883.0,0.487804,0.184758,0.046559,0.046466,0.847858,0.003954,0.704837,0.003008,0.074429,0.067208,0.178868,0.980099,0.232227,0.067048,0.171053,1
354202.0,0.486279,0.083029,0.101084,0.080924,0.837841,0.021838,0.68744,0.005353,0.071121,0.058708,0.079027,0.765547,0.456385,0.182837,0.294939,1
99567.0,0.479326,0.009722,0.136802,0.10451,0.777436,0.02762,0.62306,0.005603,0.084635,0.090688,0.008925,0.98349,0.434999,0.05807,0.488889,1
271.0,0.468635,0.0,0.180812,0.083333,0.929889,0.0,0.811881,0.0,0.0,0.09009,0.0,1.0,0.099099,0.157895,1.0,0
3456.0,0.498553,0.003472,0.088542,0.044432,0.905961,0.014468,0.814552,0.006211,0.043478,0.089661,0.003549,0.837622,0.23021,0.237918,0.084507,1
7407.0,0.509113,0.015391,0.029027,0.032453,0.947617,0.0,0.889598,0.004416,0.055937,0.063419,0.022571,0.92738,0.345588,0.216868,0.076923,1
9873.0,0.498126,0.004355,0.088322,0.050858,0.963638,0.0,0.908883,0.00098,0.019269,0.034374,0.002286,0.988243,0.028067,0.146739,0.185185,1
16636.0,0.498918,0.007273,0.063717,0.051344,0.884347,0.0,0.755514,0.006278,0.06583,0.053021,0.008314,0.775025,0.271851,0.101,0.516393,1
161.0,0.484472,0.0,0.248447,0.144578,0.900621,0.0,0.757576,0.0,0.0,0.195122,0.0,1.0,0.304878,0.153846,0.8,0
787.0,0.486658,0.0,0.168996,0.158416,0.874206,0.0,0.706625,0.003155,0.015773,0.078488,0.0,1.0,0.203488,0.042857,0.0,0
4031.0,0.488464,0.011908,0.085587,0.058681,0.903994,0.0,0.78506,0.006343,0.045807,0.046371,0.009161,0.979563,0.201613,0.127193,0.75,1
3572.0,0.508399,0.0,0.087066,0.029613,0.972005,0.006439,0.917133,0.0,0.00224,0.030402,0.0,0.979843,0.127036,0.346154,0.2,1
5226.0,0.478569,0.003253,0.072331,0.061651,0.931114,0.0,0.829846,0.004956,0.022026,0.028877,0.002753,0.998899,0.223529,0.110151,0.416667,0
1074.0,0.471136,0.002793,0.180633,0.130282,0.881751,0.0,0.712531,0.0,0.02457,0.023981,0.002457,0.992629,0.247002,0.086539,1.0,1
7425.0,0.626128,0.201212,0.001077,0.002882,0.71569,0.280404,0.982432,0.000676,0.001351,0.085291,0.19527,0.926351,0.202719,0.21108,0.0,1
7438.0,0.464372,0.007798,0.148696,0.109187,0.808282,0.00363,0.608254,0.00381,0.045079,0.060823,0.007937,0.994921,0.355397,0.020712,0.190476,1
13631.0,0.470472,0.008217,0.17893,0.144361,0.800895,0.035581,0.652092,0.005842,0.058424,0.08659,0.006031,0.891255,0.393527,0.091687,0.724138,1
664.0,0.471386,0.003012,0.186747,0.153846,0.814759,0.0,0.613475,0.003546,0.042553,0.069307,0.0,0.996454,0.366337,0.053571,0.2,0
4479.0,0.488502,0.006698,0.079705,0.059363,0.866935,0.004689,0.729242,0.006017,0.060169,0.024075,0.006017,0.992178,0.293012,0.046211,0.333333,1
1504.0,0.462101,0.323803,0.132979,0.127318,0.875,0.0,0.706806,0.001745,0.026178,0.080257,0.308901,0.994764,0.391653,0.114407,0.625,0
9102.0,0.490112,0.006262,0.090859,0.06852,0.896287,0.004395,0.776809,0.004199,0.05168,0.133986,0.005491,0.967054,0.244196,0.097166,0.622222,1
1841.0,0.43346,0.001086,0.306898,0.247363,0.728952,0.084737,0.589514,0.002558,0.02046,0.08216,0.0,1.0,0.24061,0.074468,0.538462,0
36426.0,0.457585,0.17073,0.165788,0.138071,0.808818,0.037693,0.668008,0.001409,0.035882,0.06303,0.147485,0.996781,0.307547,0.064018,0.475904,0
1148.0,0.482578,0.0,0.09669,0.085859,0.902439,0.0,0.761446,0.0,0.028916,0.034884,0.0,1.0,0.290698,0.095588,0.0,0
1642.0,0.46285,0.001827,0.230816,0.150794,0.845311,0.0,0.685962,0.008683,0.03618,0.04558,0.001447,0.988423,0.230663,0.051852,1.0,1
4108.0,0.451558,0.013389,0.348345,0.205948,0.75925,0.0,0.568374,0.002486,0.051716,0.285359,0.011437,0.760816,0.593461,0.045093,0.402597,1
160.0,0.525,0.0,0.025,0.0,0.98125,0.0,0.916667,0.0,0.0,0.1,0.0,1.0,0.625,0.285714,0.0,0
4206.0,0.527104,0.014503,0.069662,0.066365,0.839515,0.002378,0.713887,0.006281,0.116539,0.031102,0.011165,0.91277,0.229209,0.161836,0.375,1
14669.0,0.439362,0.424978,0.19865,0.173881,0.818256,0.027473,0.656964,0.002467,0.024503,0.060704,0.367703,0.996053,0.34152,0.086669,0.395833,0
171.0,0.48538,0.0,0.128655,0.045455,0.865497,0.0,0.761194,0.029851,0.059702,0.106667,0.0,1.0,0.213333,0.0,0.0,0
5053.0,0.490006,0.070255,0.039383,0.026387,0.521868,0.199288,0.588921,0.004373,0.283528,0.068568,0.068513,0.938776,0.448065,0.108609,0.692308,1
59479.0,0.478925,0.042923,0.146623,0.10725,0.831117,0.019738,0.68025,0.00327,0.05142,0.063885,0.036231,0.894191,0.360268,0.083651,0.551282,1
24309.0,0.481139,0.004772,0.154552,0.118529,0.811634,0.029866,0.670787,0.005866,0.05939,0.082549,0.002514,0.995287,0.383337,0.058666,0.463768,1
195.0,0.45641,0.0,0.117949,0.160377,0.871795,0.0,0.72,0.0,0.053333,0.107143,0.0,1.0,0.309524,0.05,1.0,0
602.0,0.466777,0.523256,0.094684,0.099689,0.943522,0.0,0.824561,0.0,0.023392,0.075676,0.473684,1.0,0.232432,0.285714,1.0,0
3329.0,0.508561,0.006008,0.188045,0.080073,0.730249,0.009613,0.581296,0.005501,0.093521,0.682453,0.003056,0.977384,0.705939,0.023715,0.09434,1
5530.0,0.485172,0.000723,0.143761,0.091675,0.894394,0.002713,0.772644,0.000915,0.02882,0.075687,0.0,0.992223,0.176321,0.07014,0.111111,1
703.0,0.463727,0.130868,0.209104,0.190981,0.869132,0.0,0.69338,0.0,0.010453,0.074194,0.139373,0.996516,0.174194,0.0,0.375,0
174.0,0.408046,0.0,0.390805,0.262136,0.758621,0.0,0.538462,0.0,0.0,0.18018,0.0,1.0,0.36036,0.0,0.666667,0
430.0,0.483721,0.069767,0.167442,0.153153,0.888372,0.0,0.737143,0.0,0.011429,0.102564,0.051429,1.0,0.210256,0.060606,1.0,0
774.0,0.437985,0.31137,0.20155,0.133333,0.883721,0.0,0.711864,0.0,0.016949,0.095092,0.267797,1.0,0.306749,0.129032,1.0,0
10152.0,0.478625,0.00463,0.133668,0.098999,0.866726,0.019898,0.74789,0.004901,0.045739,0.019226,0.002723,0.986115,0.26996,0.09144,0.416667,1
7151.0,0.470843,0.409873,0.147392,0.1213,0.87708,0.006712,0.725929,0.005307,0.032221,0.089717,0.366187,0.992419,0.315735,0.140143,0.520833,0
211.0,0.530806,0.004739,0.113744,0.080808,0.919431,0.0,0.805556,0.013889,0.013889,0.1,0.0,0.986111,0.125,0.105263,1.0,0
1110.0,0.492793,0.0,0.201802,0.14032,0.86036,0.0,0.715812,0.004274,0.040598,0.067729,0.0,0.995727,0.217132,0.008772,0.0,1
512.0,0.498047,0.037109,0.117188,0.108949,0.917969,0.0,0.757225,0.0,0.0,0.168269,0.034682,0.728324,0.423077,0.188679,0.666667,0
23252.0,0.489721,0.009591,0.232281,0.116309,0.763117,0.005075,0.599339,0.003303,0.085984,0.419388,0.00774,0.91949,0.351107,0.075817,0.122768,1
422.0,0.485782,0.0,0.156398,0.069124,0.950237,0.0,0.848485,0.0,0.007576,0.175,0.0,0.992424,0.14375,0.0625,0.5,0
176.0,0.534091,0.0,0.113636,0.073171,0.840909,0.0,0.68,0.013333,0.026667,0.038462,0.0,0.986667,0.371795,0.037037,0.0,0
9745.0,0.473268,0.118933,0.179785,0.147088,0.764187,0.086506,0.669817,0.008591,0.061283,0.098839,0.100229,0.939003,0.460645,0.106952,0.425926,0
303.0,0.445545,0.013201,0.264026,0.214286,0.815182,0.0,0.611511,0.0,0.014389,0.108974,0.007194,1.0,0.198718,0.129032,1.0,0
182.0,0.5,0.708791,0.137363,0.186813,0.895604,0.0,0.746479,0.0,0.014085,0.077922,0.661972,1.0,0.311688,0.142857,0.5,0
17076.0,0.481729,0.0961,0.059382,0.05209,0.738053,0.087843,0.64931,0.005424,0.09143,0.087141,0.07144,0.979854,0.429481,0.039341,0.3,1
677.0,0.472674,0.01034,0.103397,0.084034,0.858198,0.0,0.700758,0.007576,0.045455,0.232558,0.007576,0.996212,0.450581,0.043011,1.0,0
14710.0,0.480761,0.081373,0.062611,0.045038,0.74881,0.000952,0.591526,0.00331,0.139027,0.059318,0.075306,0.918901,0.435466,0.078321,0.333333,1
14392.0,0.486659,0.024875,0.152724,0.122361,0.878405,0.000208,0.725505,0.002,0.037084,0.025337,0.029813,0.953645,0.293055,0.033467,0.5,1
605.0,0.497521,0.0,0.079339,0.042763,0.947107,0.0,0.856383,0.0,0.026596,0.010526,0.0,0.994681,0.073684,0.214286,0.0,1
8686.0,0.485724,0.034308,0.177527,0.083277,0.843887,0.00023,0.70247,0.003734,0.061746,0.046289,0.033314,0.932223,0.249521,0.096131,0.102941,1
