f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,label
87,77,76,94,138,0,0,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0
14,116,173,71,94,0,0,0,0,0,0,1,2,0,13,45,22,35,0,0,0,0,0,0,0,0,0
131,77,76,71,94,0,84,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,109,98,72,94,2,6,3,0,0,0,0,0,0,34,16,0,0,1,0,0,0,0,0,0,0,1
106,86,76,71,94,0,1,0,32,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,90,76,71,94,0,0,0,0,12,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,79,76,73,95,0,5,5,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
114,78,76,71,94,0,0,44,20,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,0,3,2,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,79,79,71,94,0,25,37,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
24,79,76,98,130,5,4,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,35,2,0,0
87,102,100,71,94,0,0,79,0,0,0,0,0,1,13,31,0,0,0,0,0,0,0,0,0,0,0
100,77,76,74,94,51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
59,94,186,103,94,0,42,5,2,0,0,0,0,0,0,15,42,0,53,17,0,0,0,0,0,0,0
102,77,76,71,94,46,0,2,37,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,106,93,71,94,0,0,1,1,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,0,0,1
56,77,76,76,97,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1
133,91,76,71,94,0,0,24,55,9,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,106,96,71,94,0,0,0,0,0,0,0,0,0,33,10,1,2,0,0,0,0,0,0,0,0,1
64,117,76,71,94,23,4,7,0,0,0,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,82,76,71,94,0,0,0,0,48,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,118,76,71,94,0,0,0,1,2,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0
22,119,115,71,94,1,5,0,3,0,0,0,0,0,24,50,0,0,0,0,0,0,0,0,0,0,0
90,79,77,97,94,0,0,24,55,0,2,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1
161,77,76,71,94,0,0,126,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,0,0,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,76,71,94,0,0,37,57,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,110,76,71,94,1,2,1,3,2,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,72,95,0,1,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
68,125,76,71,94,0,2,0,0,0,14,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,77,76,71,94,50,12,0,63,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,78,83,94,0,0,0,6,56,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,1
88,149,76,71,94,32,16,0,0,0,0,60,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0
137,90,76,71,94,0,0,79,6,14,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,109,77,72,94,0,0,0,37,9,5,61,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,77,92,93,96,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,6,3,1,0,0,1
48,126,98,71,94,0,0,0,0,13,33,0,0,0,50,9,0,0,0,0,0,0,0,0,0,0,0
89,106,111,71,94,0,1,25,55,0,0,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0,0
92,90,76,71,94,0,0,28,18,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,87,101,76,94,0,0,0,0,7,38,0,0,0,1,0,1,18,0,0,4,0,0,0,0,0,1
71,77,76,129,106,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,1,0
91,79,77,71,94,0,0,56,17,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
56,77,76,76,95,0,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1
93,85,76,71,94,0,1,2,9,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,96,94,0,4,1,37,25,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1
74,77,76,80,96,1,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1
71,104,114,71,94,0,25,37,0,0,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,0,0
101,122,76,73,95,0,0,0,31,48,1,0,57,3,0,0,0,0,0,0,0,0,1,1,0,0,0
44,89,84,74,94,0,0,0,0,0,42,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
102,77,76,71,94,0,1,29,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,115,100,71,94,12,52,1,3,0,0,0,0,0,41,18,0,0,0,0,0,0,0,0,0,0,0
143,77,76,71,94,9,42,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,106,76,71,94,0,38,18,2,1,0,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,77,76,71,94,0,0,0,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,76,71,94,0,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,80,76,71,94,0,0,0,18,63,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,77,77,75,121,2,1,53,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,0
73,79,76,71,94,2,1,0,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,77,76,71,94,44,19,0,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,77,76,73,94,1,39,25,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
84,117,76,71,94,1,0,62,6,3,0,0,11,33,0,0,0,0,0,0,0,0,0,0,0,0,1
115,77,76,71,94,5,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,80,77,71,94,0,0,0,25,37,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,104,98,71,94,0,0,0,1,6,0,0,2,1,17,26,0,0,0,0,0,0,0,0,0,0,1
53,90,76,71,94,8,1,0,1,2,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,90,76,71,94,0,2,0,0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,118,96,71,95,0,63,17,2,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,1,0,0
92,120,76,71,94,18,66,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0
88,77,76,73,98,0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
61,92,76,72,94,0,0,0,0,8,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
148,77,76,71,94,0,50,83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,110,107,71,94,0,0,4,2,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,0
56,103,97,77,100,0,5,41,0,0,0,0,0,0,21,23,0,0,0,0,1,1,0,3,3,0,0
97,98,76,75,119,0,1,0,1,53,24,31,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0
54,86,76,71,94,6,2,0,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,99,76,75,99,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
16,82,77,116,116,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,1,3,29,8,0,0,0
120,77,76,71,94,19,44,10,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,76,72,94,0,0,21,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,96,81,75,94,0,2,0,0,0,12,33,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1
94,77,78,77,94,37,25,2,20,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
73,79,144,71,94,0,31,31,1,0,0,0,0,0,0,0,9,48,0,0,0,0,0,0,0,0,0
72,77,79,71,94,31,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
148,77,76,71,94,0,2,1,96,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,113,119,71,94,19,2,0,0,0,0,18,27,0,0,0,34,8,0,0,0,0,0,0,0,0,0
14,77,88,160,94,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,28,39,0,0,0,0,0
139,95,76,71,94,0,62,0,41,5,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,44,21,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,88,77,71,94,0,0,4,3,11,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
87,78,78,72,100,0,0,16,63,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,1
65,83,76,71,94,49,5,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
130,77,76,71,94,12,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,131,100,71,94,31,31,16,63,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,0,0,0
18,77,76,71,161,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0
118,114,76,71,94,1,7,2,31,31,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,121,76,71,94,0,0,3,5,1,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,77,76,71,94,2,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,91,76,71,94,1,1,0,3,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,102,76,71,94,37,25,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,125,76,71,94,32,15,1,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0
60,98,120,72,94,0,0,1,0,12,49,0,0,0,0,0,38,4,2,0,0,0,0,0,0,0,0
101,77,91,80,94,0,0,70,23,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0
61,77,76,71,94,0,0,2,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,95,87,76,94,0,0,0,3,2,0,0,0,14,5,0,0,0,8,1,2,0,0,0,0,0,1
69,77,76,71,94,2,1,16,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,77,76,71,94,0,0,0,43,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,77,79,71,94,0,0,0,8,50,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
15,88,135,116,94,0,0,1,1,0,0,0,0,0,7,12,0,0,15,54,0,0,0,0,0,0,0
72,78,76,71,94,0,1,2,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,93,76,71,94,1,2,0,0,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,77,76,71,94,55,49,70,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,0,19,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,149,77,71,94,0,0,5,41,0,0,71,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,118,80,125,94,6,3,0,6,56,0,0,7,37,0,0,0,0,0,0,10,29,0,0,0,0,0
59,96,76,71,94,0,0,14,7,2,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,77,76,71,94,0,32,14,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,80,77,94,1,48,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,1
74,83,76,71,94,0,0,0,43,19,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,79,81,71,94,5,50,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1
68,142,78,71,94,0,0,0,0,0,70,12,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0
114,92,76,71,94,0,12,50,0,0,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,80,76,71,94,0,22,33,1,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,89,76,71,94,0,5,41,1,1,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,76,71,94,23,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,87,76,71,94,0,37,10,0,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,78,76,71,94,0,37,26,38,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,80,143,71,94,0,0,0,46,0,0,0,0,0,0,0,12,44,0,0,0,0,0,0,0,0,0
77,77,76,71,94,1,0,18,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,100,160,72,94,0,0,0,0,0,0,0,0,0,10,33,0,45,3,0,0,0,0,0,0,0,0
78,77,77,71,94,0,2,1,17,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,96,123,71,94,0,0,28,18,0,0,0,0,0,0,23,34,0,0,0,0,0,0,0,0,0,0
17,80,125,72,94,0,0,0,1,1,2,1,0,0,0,0,11,31,0,0,0,0,1,0,0,0,0
52,99,94,78,94,0,0,2,1,0,31,30,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1
132,77,77,71,94,0,0,0,65,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,86,76,71,94,0,31,31,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
79,77,79,75,94,0,1,10,58,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1
58,77,79,76,94,0,0,18,28,1,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1
114,99,76,71,94,0,6,14,2,17,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,80,76,71,94,1,7,1,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,77,136,104,94,0,0,0,0,2,1,0,0,0,0,0,0,0,51,19,0,0,0,0,0,0,0
78,77,76,71,94,4,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,124,96,71,94,0,0,0,0,24,21,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0
18,89,122,71,94,0,0,2,3,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,0,2,1,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,77,84,71,94,0,37,64,24,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
52,83,79,80,94,0,2,1,0,18,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
67,77,76,71,94,9,37,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,130,83,71,94,28,18,0,0,0,1,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0
78,82,76,71,94,33,32,0,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
14,123,140,71,94,0,0,0,0,0,0,0,6,1,5,68,16,3,0,0,0,0,0,0,0,0,0
61,83,82,71,94,0,2,1,0,32,22,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
19,115,120,71,94,0,2,1,3,0,0,1,0,0,8,66,0,0,0,0,0,0,0,0,0,0,0
147,81,76,71,94,0,0,0,30,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,121,116,71,94,0,0,0,0,0,0,0,40,5,0,1,42,0,0,0,0,0,0,0,0,0,0
90,125,100,71,94,0,0,0,9,43,39,0,0,0,42,17,0,0,0,0,0,0,0,0,0,0,0
56,77,81,75,94,0,0,28,18,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1
92,132,76,71,94,0,55,24,2,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0
40,98,76,71,94,1,4,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,134,76,71,94,0,0,0,0,2,59,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,93,76,71,94,12,50,0,6,14,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,0,31,31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,77,76,71,94,0,3,22,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,76,76,102,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1
65,78,76,71,94,0,2,9,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,93,115,77,94,0,0,3,0,0,0,0,0,0,0,24,19,0,1,8,0,0,0,0,0,0,0
117,78,77,71,94,2,44,19,14,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
126,86,77,74,94,5,1,12,50,22,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
57,91,77,74,94,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
17,113,84,71,94,0,3,0,1,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0
17,87,147,98,94,0,0,0,0,0,3,3,0,0,0,0,31,11,6,34,0,0,0,0,0,0,0
17,82,142,71,94,0,0,0,1,2,1,2,0,0,0,0,18,39,0,0,0,0,0,0,0,0,0
72,78,107,100,94,56,6,0,0,0,0,0,0,0,1,2,0,0,10,31,2,0,0,0,0,0,0
84,92,76,71,94,0,0,46,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,105,76,71,98,0,0,7,2,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0
117,77,78,73,94,25,74,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
18,110,114,71,94,0,3,0,0,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,0,0
64,77,76,71,94,5,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,118,76,71,94,0,0,3,2,0,0,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,98,76,71,94,0,0,0,23,23,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,90,131,71,94,0,0,0,46,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0
147,80,76,71,94,0,63,16,31,31,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
150,77,76,71,94,73,8,0,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,1,2,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,82,76,71,94,0,5,41,0,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,79,76,71,94,0,0,33,33,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,119,76,71,94,0,0,0,0,0,34,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,77,76,71,94,28,18,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,77,76,71,94,50,13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,90,76,71,94,0,0,32,14,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,135,79,72,100,0,0,0,0,0,0,0,0,56,3,3,0,0,0,0,0,0,0,0,2,1,0
115,77,76,71,94,0,76,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,99,82,73,94,0,12,50,0,0,0,42,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1
59,96,76,71,94,3,2,0,1,2,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,77,78,71,94,0,37,62,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,37,69,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,78,145,71,94,0,0,5,1,0,0,0,0,0,0,0,7,50,0,0,0,0,0,0,0,0,0
76,77,76,71,94,0,0,32,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,77,101,102,94,0,0,8,74,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0
91,83,77,73,94,25,42,17,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0
114,101,79,71,94,5,12,71,0,0,0,35,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0
87,82,79,72,94,0,16,63,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1
80,77,76,74,95,0,0,19,44,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
74,77,76,71,94,0,37,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,79,76,71,94,37,50,37,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,113,76,82,94,2,1,0,0,0,0,0,28,16,0,0,0,0,0,0,0,7,0,0,0,0,0
76,77,76,71,94,1,2,0,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,104,79,76,97,0,0,0,0,0,10,51,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0
83,96,76,71,94,37,9,0,0,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,77,85,87,94,0,0,12,8,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,1
59,77,76,71,94,9,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,77,76,71,94,0,1,25,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,111,109,71,94,0,3,0,0,0,2,0,0,1,16,44,0,0,0,0,0,0,0,0,0,0,0
56,105,97,71,94,0,14,32,0,0,0,0,0,2,21,23,0,0,0,0,0,0,0,0,0,0,0
67,81,78,78,94,0,0,0,0,46,16,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1
92,99,76,71,94,0,37,25,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,82,122,94,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,0
43,107,76,71,94,0,0,1,2,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,77,76,71,94,0,0,0,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,106,76,72,99,0,18,6,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
16,126,112,111,94,0,2,1,0,0,0,0,0,24,35,0,0,0,0,31,16,0,0,0,0,0,0
64,86,76,71,94,1,1,0,0,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,118,79,71,94,0,3,0,4,16,0,65,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41,77,76,71,94,4,2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,111,78,72,94,0,0,0,2,3,0,38,14,0,6,0,0,0,0,0,0,0,1,0,0,0,0
19,77,76,107,130,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,0
105,86,76,71,94,0,0,0,62,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,95,81,74,94,2,1,0,0,0,50,12,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1
98,115,76,71,94,0,32,47,0,0,5,2,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,19,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,77,76,71,94,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,89,76,71,94,19,44,2,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,134,148,71,94,0,1,1,0,0,0,0,0,38,21,0,18,39,0,0,0,0,0,0,0,0,0
109,77,76,71,94,0,64,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,108,76,71,94,0,0,0,43,19,0,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,77,76,71,94,0,9,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,104,76,72,94,0,3,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,79,76,71,94,0,5,41,14,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,77,76,71,94,0,0,30,57,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,122,79,71,94,0,0,0,0,10,69,45,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
76,78,82,86,106,0,0,29,38,0,0,0,0,0,0,0,6,1,0,0,0,0,8,9,0,0,1
93,77,88,84,94,0,16,63,0,4,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
76,77,76,71,94,0,0,2,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,156,81,71,94,0,0,0,0,0,30,46,62,0,3,3,1,0,0,0,0,0,0,0,0,0,0
90,77,91,112,94,0,0,32,50,1,0,0,0,0,0,0,0,0,0,7,33,0,0,0,0,0,0
59,78,76,71,94,0,0,2,2,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,79,76,71,94,2,0,22,87,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,163,80,71,94,0,2,1,0,0,0,43,34,33,11,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,2,0,6,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,77,94,150,94,0,12,13,1,0,0,0,0,0,0,0,0,0,0,0,56,12,0,0,0,0,0
71,115,120,71,94,0,0,31,31,0,0,0,0,0,8,66,0,0,0,0,0,0,0,0,0,0,0
154,77,76,71,94,50,52,39,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,5,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,116,77,72,94,0,0,62,0,0,42,26,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151,77,76,71,94,53,12,3,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,131,76,96,95,44,19,0,0,0,0,0,19,41,0,0,0,0,0,0,0,15,2,0,0,0,0
